tensor([1]),0.03576946258544922
tensor([0]),0.0
tensor([0]),0.012274980545043945
tensor([1]),0.012804031372070312
tensor([0]),0.0009963512420654297
tensor([1]),0.0
tensor([0]),0.0
tensor([0]),0.012096881866455078
tensor([1]),0.013202190399169922
tensor([0]),0.0009982585906982422
tensor([1]),0.0019915103912353516
tensor([1]),0.0
tensor([1]),0.0
tensor([1]),0.001993894577026367
tensor([1]),0.010679006576538086
tensor([1]),0.01205754280090332
tensor([0]),0.0
tensor([0]),0.0
tensor([1]),0.0
tensor([1]),0.0
tensor([0]),0.013408422470092773
tensor([0]),0.000997781753540039
tensor([0]),0.014660120010375977
tensor([1]),0.0
tensor([0]),0.0
tensor([1]),0.010008573532104492
tensor([0]),0.001991748809814453
tensor([0]),0.0009970664978027344
tensor([1]),0.013617277145385742
tensor([1]),0.0
tensor([0]),0.012199640274047852
tensor([0]),0.0
tensor([1]),0.013075113296508789
tensor([0]),0.010110616683959961
tensor([1]),0.0
tensor([0]),0.0
tensor([1]),0.0
tensor([1]),0.0
tensor([1]),0.01121830940246582
tensor([1]),0.011147260665893555
tensor([1]),0.012857198715209961
tensor([1]),0.0
tensor([1]),0.012076854705810547
tensor([1]),0.0
tensor([1]),0.001994609832763672
tensor([0]),0.0
tensor([1]),0.002045154571533203
tensor([1]),0.0
tensor([0]),0.0
tensor([0]),0.0
tensor([0]),0.0009965896606445312
tensor([1]),0.012122631072998047
tensor([0]),0.011515378952026367
tensor([1]),0.01212620735168457
tensor([1]),0.0
tensor([0]),0.01211404800415039
tensor([1]),0.0009965896606445312
tensor([1]),0.0
tensor([0]),0.0
tensor([0]),0.010200738906860352
